id,brand,model_id,year,transmission,fuelType,mileage,tax,mpg,engineSize,price
35286,2,36,2013,Automatic,Diesel,63000,200,47.1,2.0,7651
26276,2,67,2016,Manual,Diesel,33777,125,56.5,2.0,17490
8682,0,58,2020,Automatic,Diesel,875,150,33.2,3.0,55750
44256,3,37,2018,Automatic,Petrol,33395,145,60.1,1.0,14299
23266,2,33,2017,Manual,Petrol,34980,200,41.5,2.0,15750
47998,3,53,2016,Manual,Petrol,37373,20,60.1,1.2,8490
413,0,56,2016,Manual,Diesel,20952,145,55.4,2.0,18495
19691,1,3,2017,Automatic,Diesel,25328,145,50.4,3.0,22550
43965,3,37,2015,Manual,Diesel,92837,20,68.9,2.0,8440
23564,2,20,2017,Manual,Diesel,33584,20,68.9,1.5,9000
7065,0,56,2017,Semi-Auto,Petrol,6223,145,47.9,1.4,20750
51835,3,88,2014,Manual,Petrol,78847,20,62.8,1.0,4091
3844,0,56,2020,Semi-Auto,Petrol,3500,145,31.7,2.0,40000
13788,1,3,2019,Automatic,Petrol,10,145,45.6,2.0,31980
4261,0,11,2016,Manual,Petrol,68215,125,53.3,1.4,11500
29770,2,32,2019,Manual,Petrol,16342,150,58.9,1.0,13999
51775,3,88,2013,Manual,Petrol,47000,20,60.1,1.0,5801
40631,3,37,2015,Manual,Diesel,44225,20,67.3,2.0,13998
23027,2,32,2013,Manual,Diesel,78000,0,76.4,1.5,6485
52728,3,19,2015,Manual,Petrol,21867,125,51.4,1.2,9689
1672,0,11,2013,Manual,Diesel,72011,30,64.2,2.0,9298
1790,0,10,2017,Semi-Auto,Petrol,14712,30,57.6,1.4,16650
17846,1,0,2019,Manual,Diesel,4658,145,68.9,2.0,17995
35952,2,50,2016,Manual,Diesel,132000,30,62.8,2.0,7992
5528,0,11,2018,Semi-Auto,Diesel,40184,150,60.1,2.0,24900
38562,2,44,2015,Manual,Diesel,52990,125,60.1,2.0,9600
33755,2,44,2018,Manual,Diesel,12000,150,60.1,2.0,17950
44281,3,37,2017,Manual,Diesel,24955,0,74.3,1.6,12990
46535,3,53,2017,Manual,Petrol,23361,20,60.1,1.2,9495
15106,1,95,2019,Automatic,Diesel,2689,145,33.6,3.0,69940
40334,3,37,2020,Manual,Petrol,10,145,49.6,1.5,21690
11827,1,1,2019,Semi-Auto,Diesel,5045,145,51.4,2.0,19498
27826,2,28,2017,Manual,Petrol,20833,145,52.3,1.0,10300
13770,1,1,2019,Semi-Auto,Diesel,4568,145,52.3,2.0,18495
15611,1,2,2014,Semi-Auto,Hybrid,26311,135,47.9,3.0,17999
23034,2,28,2019,Manual,Petrol,3128,145,51.4,1.0,16630
49104,3,53,2012,Automatic,Petrol,38405,145,47.9,1.4,6450
11326,1,2,2016,Semi-Auto,Diesel,44635,0,74.3,2.0,12950
34106,2,32,2016,Manual,Petrol,36500,0,65.7,1.0,7750
50416,3,81,2020,Semi-Auto,Petrol,282,145,31.4,2.0,29990
1091,0,13,2015,Semi-Auto,Diesel,44000,145,54.3,3.0,18998
6958,0,56,2019,Manual,Petrol,2415,145,40.9,1.5,27399
3668,0,10,2016,Semi-Auto,Petrol,49361,205,40.9,2.0,19000
43011,3,37,2019,Automatic,Petrol,2500,145,32.8,2.0,36750
21494,2,32,2018,Semi-Auto,Petrol,43019,145,48.7,1.0,10491
17177,1,93,2016,Automatic,Diesel,35370,205,47.1,3.0,28781
14505,1,2,2016,Semi-Auto,Diesel,36764,145,54.3,3.0,17698
21230,1,0,2017,Manual,Diesel,36811,20,72.4,1.5,10900
8076,0,55,2016,Manual,Petrol,19019,125,52.3,1.4,16599
25934,2,32,2018,Manual,Petrol,13222,145,65.7,1.0,10638
4478,0,56,2019,Manual,Petrol,6000,145,39.8,1.5,26990
9376,0,10,2015,Manual,Diesel,54623,20,67.3,2.0,13240
13337,1,0,2019,Manual,Petrol,3312,145,52.3,1.5,17697
36030,2,32,2016,Manual,Petrol,19519,0,65.7,1.0,9907
36535,2,44,2017,Manual,Petrol,25971,150,45.6,1.5,11700
49918,3,81,2019,Automatic,Diesel,2000,145,45.6,2.0,29999
26588,2,33,2017,Manual,Diesel,28303,145,74.3,1.5,10595
21485,2,50,2019,Manual,Diesel,24,145,65.7,2.0,20000
23205,2,33,2019,Manual,Petrol,18274,145,60.1,1.0,16998
2216,0,58,2019,Semi-Auto,Diesel,6000,145,33.2,3.0,51995
9972,0,56,2016,Manual,Diesel,19821,165,49.6,2.0,19000
13269,1,2,2019,Semi-Auto,Petrol,7827,145,43.5,2.0,27450
8633,0,56,2019,Automatic,Diesel,6500,150,48.7,2.0,26950
45655,3,52,2018,Automatic,Petrol,16468,145,55.4,1.4,16230
53663,3,84,2019,Semi-Auto,Petrol,11065,145,38.7,1.5,25200
6855,0,56,2018,Manual,Petrol,5230,145,49.6,1.4,22450
45078,3,52,2019,Semi-Auto,Diesel,10,145,47.1,1.6,22498
13404,1,0,2015,Manual,Diesel,26845,0,78.5,1.5,9730
53118,3,83,2019,Semi-Auto,Diesel,4700,145,34.0,3.0,45492
49735,3,81,2019,Manual,Diesel,20,145,47.9,2.0,25498
8140,0,10,2016,Manual,Diesel,30154,20,65.7,2.0,15699
9469,0,12,2019,Manual,Petrol,10,145,38.7,2.0,38990
5403,0,11,2017,Semi-Auto,Diesel,31834,30,65.7,2.0,21500
27356,2,33,2018,Manual,Petrol,19055,145,41.5,2.0,18090
9895,0,10,2014,Manual,Diesel,87000,0,74.3,1.6,5500
6357,0,8,2019,Semi-Auto,Petrol,9021,150,40.9,2.0,21495
21237,1,4,2016,Automatic,Diesel,57790,30,65.7,2.0,12800
32709,2,28,2017,Manual,Petrol,37258,145,53.3,1.0,10399
1611,0,58,2018,Automatic,Diesel,16725,145,32.8,3.0,44999
37412,2,32,2015,Manual,Petrol,11900,125,54.3,1.2,6750
5420,0,56,2019,Semi-Auto,Diesel,3861,145,48.7,2.0,27900
12476,1,89,2017,Semi-Auto,Diesel,27531,30,65.7,2.0,17621
18845,1,0,2016,Automatic,Petrol,26000,125,54.3,1.5,14670
13513,1,3,2018,Semi-Auto,Petrol,18165,145,48.7,2.0,21975
4784,0,60,2020,Semi-Auto,Petrol,2000,145,21.1,5.2,145000
36214,2,18,2015,Automatic,Petrol,37216,165,44.1,1.6,7299
28542,2,33,2017,Manual,Diesel,14203,145,67.3,2.0,15997
39105,2,32,2015,Manual,Petrol,31626,0,65.7,1.0,7300
48054,3,53,2017,Manual,Petrol,22570,145,60.1,1.2,10450
24676,2,32,2018,Manual,Petrol,5829,145,58.9,1.0,12927
47574,3,53,2019,Semi-Auto,Petrol,3551,150,39.8,2.0,21401
32208,2,44,2018,Manual,Diesel,5669,145,54.3,1.5,17499
9162,0,8,2017,Manual,Petrol,7903,145,67.3,1.0,12990
49145,3,53,2017,Automatic,Petrol,17489,125,50.4,1.8,14890
19947,1,4,2011,Automatic,Diesel,74000,145,53.3,2.0,9975
6205,0,11,2019,Automatic,Petrol,6722,145,39.2,2.0,22470
22712,2,28,2018,Manual,Petrol,12495,145,54.3,1.0,13498
3824,0,56,2015,Manual,Diesel,60820,165,49.6,2.0,13291
31498,2,32,2017,Manual,Petrol,30324,145,65.7,1.0,9995
6480,0,57,2019,Semi-Auto,Petrol,6000,145,32.1,2.0,36900
22503,2,33,2017,Manual,Diesel,22947,20,67.3,2.0,15995
12307,1,3,2020,Semi-Auto,Diesel,16,145,60.1,2.0,32748
53695,3,84,2019,Manual,Diesel,7000,145,47.9,2.0,27950
13681,1,6,2019,Semi-Auto,Diesel,7315,145,42.2,3.0,48995
49313,3,53,2019,Manual,Petrol,9838,145,48.7,1.0,12950
12132,1,1,2019,Manual,Petrol,123,145,52.3,1.5,22646
26489,2,33,2019,Manual,Petrol,22859,145,60.1,1.0,16998
27132,2,32,2018,Manual,Petrol,9129,145,65.7,1.0,11995
8991,0,10,2014,Manual,Petrol,28801,30,57.6,1.2,10485
21303,1,0,2017,Manual,Diesel,28507,145,72.4,1.5,11100
21754,2,33,2019,Manual,Petrol,4930,145,60.1,1.0,16498
35568,2,20,2015,Manual,Diesel,34318,20,68.9,1.5,7999
16660,1,89,2019,Automatic,Diesel,1000,150,50.4,2.0,30555
24042,2,33,2018,Manual,Petrol,7162,150,60.1,1.0,12670
11731,1,2,2014,Manual,Diesel,65077,30,61.4,2.0,10990
35259,2,44,2018,Manual,Diesel,7060,145,64.2,1.5,16995
26738,2,32,2017,Manual,Petrol,10995,150,65.7,1.0,10991
48701,3,53,2018,Manual,Petrol,12143,145,60.1,1.0,10795
17741,1,4,2017,Semi-Auto,Diesel,23310,160,51.4,2.0,22993
54066,3,38,2019,Semi-Auto,Petrol,1000,145,42.8,1.5,20490
14457,1,1,2019,Semi-Auto,Diesel,3630,145,51.4,2.0,21490
20576,1,0,2013,Automatic,Diesel,62000,30,64.2,2.0,9950
12781,1,2,2015,Automatic,Diesel,31238,145,55.4,2.0,16276
23746,2,44,2014,Semi-Auto,Diesel,37800,200,45.6,2.0,11990
1657,0,13,2017,Automatic,Diesel,22631,145,50.4,3.0,27990
8234,0,11,2016,Manual,Diesel,52557,30,64.2,2.0,13797
14354,1,90,2019,Automatic,Diesel,5062,145,61.4,2.0,25980
3801,0,10,2019,Manual,Diesel,4950,150,49.6,1.6,19000
11406,1,0,2018,Manual,Petrol,5953,150,53.3,1.5,15498
34319,2,33,2017,Semi-Auto,Petrol,28774,125,51.4,1.0,10970
11450,1,2,2019,Semi-Auto,Diesel,10707,150,52.3,2.0,26898
34324,2,32,2016,Semi-Auto,Petrol,6721,145,47.9,1.6,10210
34311,2,20,2015,Manual,Petrol,32465,30,55.4,1.0,10500
2430,0,12,2019,Automatic,Diesel,100,145,47.1,2.0,35995
53550,3,84,2018,Semi-Auto,Diesel,18888,145,65.7,1.6,15998
2663,0,55,2017,Semi-Auto,Petrol,23496,145,54.3,1.4,17481
41912,3,37,2017,Semi-Auto,Petrol,17500,150,55.4,1.4,13995
23310,2,28,2015,Manual,Petrol,32020,125,53.3,1.0,8298
26050,2,32,2018,Manual,Petrol,8131,145,64.2,1.1,9671
40407,3,37,2020,Semi-Auto,Petrol,407,145,45.6,1.5,22995
44728,3,37,2009,Automatic,Petrol,82545,145,47.1,1.4,4795
11844,1,89,2017,Manual,Diesel,24485,125,58.9,2.0,17795
12816,1,89,2016,Semi-Auto,Diesel,20761,125,60.1,2.0,19391
12937,1,89,2019,Manual,Petrol,3730,145,49.6,1.5,24980
9368,0,8,2017,Automatic,Petrol,27369,150,56.5,1.4,13990
1807,0,56,2016,Manual,Diesel,21331,145,52.3,2.0,17400
12514,1,1,2018,Manual,Diesel,19853,150,64.2,2.0,16980
21601,2,32,2016,Manual,Petrol,20700,125,54.3,1.2,7995
24043,2,32,2013,Manual,Diesel,27732,0,76.4,1.5,6890
12420,1,0,2017,Semi-Auto,Petrol,23000,145,39.8,3.0,21995
39355,2,33,2018,Manual,Petrol,16128,145,57.7,1.0,12849
26127,2,33,2018,Manual,Petrol,5055,145,57.7,1.0,13150
46820,3,53,2017,Manual,Petrol,15014,150,60.1,1.0,10995
5736,0,14,2017,Semi-Auto,Diesel,21134,145,52.3,3.0,25450
22568,2,86,2016,Manual,Diesel,62505,200,46.3,2.0,15298
42559,3,37,2018,Semi-Auto,Petrol,28848,150,58.9,1.5,13999
51626,3,88,2019,Manual,Petrol,2800,145,54.3,1.0,10489
45062,3,52,2019,Manual,Diesel,10597,145,54.3,2.0,17250
35406,2,32,2016,Manual,Petrol,38392,0,65.7,1.0,8800
53732,3,84,2019,Automatic,Petrol,6108,145,38.7,1.5,26990
10324,0,10,2013,Manual,Petrol,54553,125,53.3,1.4,11500
10467,0,8,2018,Automatic,Petrol,21002,150,55.4,1.4,18000
34875,2,51,2018,Automatic,Petrol,5000,145,23.5,5.0,32000
38607,2,32,2012,Manual,Petrol,58400,150,48.7,1.0,5495
10335,0,55,2019,Automatic,Petrol,964,150,40.9,1.5,26500
2481,0,55,2019,Manual,Petrol,4500,145,47.1,1.0,19995
25798,2,44,2018,Manual,Petrol,10557,145,39.2,1.5,18498
45882,3,52,2017,Automatic,Diesel,53505,145,62.8,2.0,12379
51575,3,88,2019,Manual,Petrol,10,150,54.3,1.0,9498
26591,2,28,2016,Manual,Diesel,23689,30,64.2,1.5,8590
52253,3,88,2015,Manual,Petrol,12278,20,61.4,1.0,7199
31339,2,33,2017,Manual,Petrol,24035,150,60.1,1.0,10975
25057,2,32,2015,Manual,Petrol,27035,20,62.8,1.0,8991
19814,1,95,2020,Automatic,Diesel,5000,145,33.6,3.0,66988
51192,3,81,2016,Manual,Diesel,49000,145,53.3,2.0,12490
39407,2,28,2015,Manual,Petrol,46123,125,53.3,1.0,7650
33802,2,32,2019,Semi-Auto,Petrol,1247,150,48.7,1.0,16991
17623,1,91,2018,Semi-Auto,Diesel,10300,145,48.7,3.0,36451
40099,3,79,2019,Automatic,Petrol,6000,145,39.8,1.5,20995
15838,1,2,2020,Automatic,Diesel,10,145,50.4,2.0,33995
9043,0,10,2016,Manual,Diesel,34890,30,62.8,2.0,17000
30208,2,32,2019,Manual,Petrol,1793,145,55.4,1.0,18000
22889,2,44,2017,Manual,Diesel,34577,30,64.2,1.5,11998
23945,2,50,2015,Manual,Diesel,51916,0,78.5,1.5,9998
14427,1,89,2016,Semi-Auto,Petrol,4622,165,44.8,2.0,22260
30278,2,32,2016,Manual,Petrol,46891,0,65.7,1.0,7795
40177,3,37,2019,Manual,Petrol,99,145,49.6,1.5,18991
2202,0,11,2019,Semi-Auto,Diesel,12126,150,49.6,2.0,24990
15351,1,4,2019,Semi-Auto,Diesel,101,145,60.1,2.0,30750
43465,3,37,2019,Manual,Petrol,4122,145,45.6,1.5,21500
5047,0,12,2019,Automatic,Diesel,5000,145,47.1,2.0,32990
21686,2,33,2017,Manual,Petrol,19593,145,41.5,2.0,15500
981,0,13,2019,Semi-Auto,Diesel,2021,145,47.9,2.0,31288
44890,3,37,2018,Manual,Petrol,32155,150,58.9,1.0,12200
29949,2,29,2018,Semi-Auto,Diesel,35482,145,48.7,2.0,21495
21945,2,20,2017,Manual,Diesel,41697,20,68.9,1.5,9298
33958,2,50,2016,Semi-Auto,Diesel,9500,160,52.3,2.0,18750
35948,2,50,2010,Manual,Diesel,130000,145,53.3,2.0,2694
31050,2,33,2019,Manual,Petrol,9172,145,60.1,1.0,19995
31268,2,33,2019,Manual,Petrol,9125,150,34.5,2.3,27995
40349,3,37,2019,Manual,Petrol,5515,145,47.1,1.5,17298
45168,3,52,2018,Semi-Auto,Diesel,32007,145,62.8,2.0,15485
23297,2,44,2019,Manual,Petrol,10631,145,34.4,1.5,17400
23695,2,28,2019,Manual,Petrol,5152,145,51.4,1.0,15795
48642,3,53,2020,Semi-Auto,Petrol,2231,145,45.6,1.0,16490
6548,0,12,2019,Automatic,Petrol,2500,145,37.7,2.0,31425
52774,3,25,2019,Semi-Auto,Diesel,10000,150,46.3,2.0,20950
16825,1,90,2019,Automatic,Petrol,2631,145,34.0,2.0,32000
43244,3,37,2015,Manual,Diesel,32665,0,68.9,1.6,9990
50282,3,81,2019,Manual,Petrol,6498,145,38.2,1.5,22995
32287,2,32,2017,Manual,Petrol,14748,145,65.7,1.0,10999
23908,2,85,2016,Manual,Diesel,24939,30,61.4,1.5,11298
3558,0,80,2013,Manual,Diesel,55159,160,51.4,2.0,9430
12257,1,0,2016,Manual,Petrol,13778,30,56.5,1.5,13212
5414,0,56,2019,Manual,Petrol,2513,145,39.8,1.5,26991
201,0,11,2019,Semi-Auto,Petrol,1024,145,38.7,2.0,28985
8139,0,8,2013,Manual,Diesel,43157,0,74.3,1.6,9261
35405,2,28,2015,Manual,Diesel,11696,30,61.4,1.5,9000
23589,2,43,2018,Manual,Petrol,6043,150,48.7,1.2,8500
35341,2,32,2015,Manual,Petrol,34530,0,65.7,1.0,7700
15609,1,3,2016,Semi-Auto,Petrol,9647,160,44.1,2.0,19595
23285,2,32,2018,Manual,Petrol,12882,145,65.7,1.0,11200
52116,3,88,2016,Manual,Petrol,9993,20,62.8,1.0,7490
39178,2,44,2017,Manual,Diesel,15083,125,60.1,2.0,19000
41013,3,37,2017,Semi-Auto,Diesel,27298,30,62.8,2.0,16950
14743,1,2,2017,Semi-Auto,Diesel,34390,160,51.4,3.0,20340
35060,2,32,2019,Manual,Petrol,2999,145,56.5,1.0,16980
48407,3,53,2019,Manual,Petrol,10748,150,48.7,1.0,12000
27405,2,33,2019,Manual,Petrol,4870,150,58.9,1.0,17295
21435,1,0,2016,Manual,Diesel,54987,0,83.1,1.5,8700
11364,1,0,2016,Manual,Diesel,24000,30,65.7,2.0,13491
30013,2,28,2016,Manual,Petrol,19500,125,52.3,1.0,10500
53360,3,17,2019,Automatic,Petrol,50,145,40.4,1.5,24780
48839,3,53,2017,Manual,Petrol,22000,150,60.1,1.2,10750
10901,1,89,2017,Semi-Auto,Diesel,14418,145,55.4,2.0,21498
719,0,55,2017,Manual,Petrol,9256,145,52.3,1.4,19495
36147,2,32,2017,Manual,Petrol,25595,145,47.9,1.6,11128
23775,2,32,2014,Manual,Petrol,33353,0,65.7,1.0,6998
42546,3,37,2019,Manual,Diesel,2754,145,57.7,1.6,16990
15025,1,3,2015,Semi-Auto,Diesel,12836,30,65.7,2.0,17495
21785,2,44,2017,Manual,Diesel,38113,125,60.1,2.0,15498
37346,2,33,2019,Automatic,Petrol,1592,150,51.4,1.0,19300
32195,2,32,2018,Manual,Diesel,30472,145,85.6,1.5,9999
40447,3,37,2019,Manual,Diesel,25,145,62.8,2.0,20998
49579,3,81,2016,Semi-Auto,Diesel,28147,160,49.6,2.0,18750
2123,0,12,2016,Manual,Diesel,25000,125,57.6,2.0,18495
7239,0,11,2019,Manual,Petrol,3251,145,38.7,2.0,26990
32019,2,33,2015,Manual,Diesel,72000,0,74.3,1.5,6645
53604,3,84,2019,Automatic,Petrol,4332,145,38.7,1.5,26086
26251,2,18,2013,Semi-Auto,Petrol,16736,165,44.1,1.6,6998
33419,2,43,2017,Manual,Petrol,16994,145,57.7,1.2,7500
39787,3,79,2019,Manual,Diesel,4987,145,50.4,1.6,19987
50508,3,81,2018,Semi-Auto,Diesel,12508,145,57.6,2.0,24850
2730,0,57,2020,Semi-Auto,Diesel,3895,145,38.2,2.0,36890
27322,2,32,2018,Manual,Petrol,11048,145,55.4,1.1,9498
9914,0,8,2018,Automatic,Petrol,17406,145,56.5,1.4,15890
20110,1,4,2016,Automatic,Diesel,80823,30,62.8,2.0,13299
1076,0,10,2015,Semi-Auto,Diesel,23768,125,57.6,2.0,16396
38968,2,33,2017,Automatic,Petrol,23156,150,51.4,1.0,11250
44705,3,37,2020,Manual,Petrol,1000,150,49.6,1.5,25000
40445,3,37,2016,Manual,Diesel,54507,20,67.3,2.0,14998
24461,2,33,2019,Manual,Petrol,4835,145,60.1,1.0,17520
25078,2,32,2017,Semi-Auto,Petrol,6217,145,47.9,1.6,10591
28854,2,33,2017,Manual,Petrol,14288,145,58.9,1.0,12295
37969,2,32,2009,Manual,Petrol,65000,150,47.9,1.6,3895
11663,1,1,2017,Semi-Auto,Diesel,21809,145,64.2,2.0,17498
48048,3,53,2018,Manual,Petrol,14151,150,64.2,1.0,12250
15169,1,2,2019,Semi-Auto,Petrol,1501,145,43.5,2.0,27995
54406,3,41,2015,Manual,Diesel,69988,20,70.6,2.0,7498
46470,3,53,2017,Manual,Petrol,32233,20,60.1,1.2,9698
52437,3,74,2014,Manual,Petrol,30000,125,52.3,1.4,10698
3101,0,57,2015,Manual,Diesel,42940,200,47.9,2.0,17595
18524,1,3,2019,Automatic,Diesel,8675,145,60.1,2.0,25850
52613,3,74,2015,Manual,Diesel,48387,30,53.3,2.0,14000
17955,1,0,2019,Semi-Auto,Petrol,3450,145,34.5,2.0,33400
39637,3,79,2019,Automatic,Diesel,4296,145,50.4,2.0,22791
15126,1,91,2019,Semi-Auto,Diesel,20467,150,36.7,3.0,37995
1006,0,13,2016,Semi-Auto,Diesel,13986,30,61.4,2.0,20698
3373,0,58,2019,Semi-Auto,Diesel,5745,150,33.6,3.0,41718
12905,1,2,2019,Manual,Diesel,5996,145,67.3,2.0,23990
19834,1,89,2016,Automatic,Diesel,38635,145,55.4,2.0,18988
20093,1,1,2017,Automatic,Diesel,79715,125,60.1,2.0,10999
39564,3,79,2020,Manual,Petrol,5000,145,44.1,1.5,25999
4936,0,80,2020,Semi-Auto,Petrol,4000,145,30.7,2.5,53500
41058,3,37,2016,Manual,Petrol,14766,20,60.1,1.4,14998
6744,0,57,2019,Semi-Auto,Petrol,8186,145,32.1,2.0,35990
1435,0,13,2017,Semi-Auto,Diesel,35786,145,64.2,2.0,18998
44801,3,37,2019,Manual,Other,17411,150,45.6,1.0,16889
50830,3,81,2017,Manual,Diesel,26132,160,50.4,2.0,20225
21053,1,0,2017,Manual,Diesel,32363,20,70.6,1.5,12600
42958,3,37,2019,Manual,Diesel,2500,145,57.7,1.6,19750
21978,2,43,2019,Manual,Petrol,2520,145,43.5,1.2,9950
53901,3,38,2018,Manual,Petrol,906,145,56.5,1.0,14498
36335,2,32,2012,Manual,Petrol,52762,150,48.7,1.4,4490
32944,2,67,2017,Manual,Diesel,32331,145,56.5,2.0,18399
54342,3,76,2018,Manual,Diesel,24511,150,47.1,2.0,18998
5324,0,13,2019,Semi-Auto,Diesel,2596,145,47.9,2.0,30886
25292,2,33,2018,Manual,Petrol,12928,145,57.7,1.0,13497
28159,2,28,2018,Manual,Petrol,8003,145,51.4,1.0,14721
19554,1,1,2015,Manual,Diesel,100230,20,68.9,2.0,7395
39668,3,79,2019,Automatic,Petrol,12400,145,34.5,2.0,29100
4177,0,56,2017,Manual,Petrol,34467,145,49.6,1.4,19000
9114,0,12,2017,Automatic,Diesel,31739,145,68.9,2.0,20000
28273,2,43,2017,Manual,Petrol,14401,145,57.7,1.2,7299
32107,2,33,2019,Manual,Petrol,843,145,60.1,1.0,14995
44418,3,37,2019,Automatic,Petrol,9196,150,43.5,1.5,19310
22882,2,32,2018,Manual,Petrol,21528,145,61.4,1.0,12991
5361,0,55,2019,Automatic,Petrol,5605,145,33.2,2.0,28856
15624,1,0,2017,Manual,Diesel,25656,150,72.4,1.5,12995
44721,3,37,2007,Manual,Petrol,42315,200,40.4,1.6,4295
34433,2,33,2019,Manual,Petrol,6707,145,60.1,1.0,17450
40153,3,37,2019,Automatic,Petrol,14882,145,44.8,1.0,16119
34,0,56,2017,Automatic,Petrol,47482,150,47.9,1.4,16000
17017,1,0,2017,Semi-Auto,Petrol,9063,145,55.5,1.5,16722
22469,2,32,2017,Manual,Petrol,12068,145,65.7,1.0,10000
53914,3,38,2019,Semi-Auto,Petrol,10,145,42.8,1.5,21998
17992,1,2,2020,Semi-Auto,Diesel,1000,145,47.9,3.0,37995
173,0,11,2013,Manual,Petrol,31169,145,49.6,1.8,10498
34412,2,50,2019,Semi-Auto,Diesel,3173,145,49.6,2.0,25500
3563,0,10,2016,Manual,Diesel,28403,0,83.1,1.6,11498
18558,1,2,2019,Automatic,Diesel,1517,145,64.2,2.0,25950
10503,0,56,2019,Manual,Diesel,3000,145,40.9,1.5,27950
23084,2,32,2016,Manual,Petrol,28137,125,54.3,1.2,7991
38872,2,32,2014,Automatic,Petrol,47000,150,47.9,1.6,7000
9524,0,80,2002,Manual,Petrol,99000,295,30.1,1.8,2876
21713,2,33,2015,Manual,Diesel,47219,0,74.3,1.5,8498
22546,2,33,2018,Manual,Diesel,18744,145,74.3,1.5,13498
15490,1,4,2017,Semi-Auto,Diesel,66068,145,51.4,3.0,27152
35578,2,32,2017,Manual,Diesel,32000,0,78.5,1.5,9999
15198,1,90,2019,Semi-Auto,Diesel,1501,145,50.4,2.0,27995
348,0,10,2020,Semi-Auto,Petrol,314,150,34.9,2.0,35995
47468,3,53,2015,Semi-Auto,Petrol,44657,20,61.4,1.4,10995
26908,2,33,2018,Manual,Diesel,11597,145,67.3,2.0,18797
38979,2,32,2015,Manual,Petrol,28000,0,65.7,1.0,7688
46971,3,53,2017,Manual,Diesel,30715,145,60.1,1.4,9299
28125,2,44,2017,Manual,Diesel,18743,125,60.1,2.0,14900
50753,3,81,2019,Semi-Auto,Petrol,6905,145,37.7,1.5,24290
11943,1,90,2019,Automatic,Diesel,123,145,48.7,2.0,29770
49567,3,81,2019,Manual,Diesel,8787,145,42.8,2.0,28790
3370,0,59,2019,Automatic,Diesel,945,145,33.6,3.0,56000
48393,3,53,2020,Automatic,Petrol,4150,145,45.6,1.0,16190
22208,2,32,2016,Manual,Petrol,19882,0,65.7,1.0,8998
46335,3,53,2015,Manual,Petrol,54201,20,60.1,1.2,8190
5680,0,80,2016,Semi-Auto,Petrol,27170,200,40.9,2.0,25995
41002,3,37,2018,Manual,Petrol,24308,145,44.1,2.0,19990
49709,3,81,2019,Semi-Auto,Diesel,9000,145,39.2,2.0,33995
9893,0,11,2016,Manual,Diesel,51075,30,62.8,2.0,14799
47426,3,53,2017,Manual,Petrol,9241,20,60.1,1.2,10998
50355,3,81,2019,Automatic,Diesel,6234,145,40.4,2.0,28990
38755,2,32,2010,Manual,Diesel,70000,20,67.3,1.4,2950
10536,0,8,2020,Automatic,Petrol,7,145,44.8,1.0,21400
15614,1,1,2020,Semi-Auto,Petrol,1501,145,36.2,2.0,32995
11652,1,3,2018,Semi-Auto,Diesel,768,145,65.7,2.0,21500
10004,0,10,2016,Automatic,Hybrid,72800,0,176.6,1.4,13000
44607,3,37,2016,Manual,Diesel,49619,0,74.3,1.6,10000
31334,2,32,2015,Manual,Petrol,20690,0,65.7,1.0,7900
9128,0,10,2016,Manual,Diesel,36281,0,74.3,1.6,10999
22344,2,33,2017,Manual,Diesel,39763,0,74.3,1.5,9798
36889,2,67,2016,Automatic,Diesel,56372,125,52.3,2.0,17000
23267,2,32,2017,Manual,Petrol,5551,20,62.8,1.0,11450
14701,1,4,2019,Semi-Auto,Petrol,105,145,48.7,2.0,31480
34247,2,32,2017,Manual,Petrol,30671,20,62.8,1.0,9299
15331,1,3,2018,Automatic,Petrol,3475,145,45.6,2.0,21290
10919,1,89,2018,Semi-Auto,Diesel,10545,145,60.1,2.0,20000
50234,3,81,2019,Semi-Auto,Diesel,6260,145,39.2,2.0,31382
17815,1,2,2018,Semi-Auto,Petrol,3582,150,48.7,2.0,21875
17267,1,91,2019,Automatic,Diesel,8998,145,54.3,2.0,31986
36103,2,33,2015,Manual,Diesel,60482,0,74.3,1.5,7899
23605,2,33,2019,Manual,Petrol,5910,150,46.3,1.5,16500
27143,2,33,2017,Manual,Diesel,30186,145,74.3,1.5,11500
23422,2,33,2017,Manual,Petrol,12094,145,61.4,1.0,10882
42723,3,37,2020,Semi-Auto,Hybrid,100,145,44.8,1.5,27500
39251,2,44,2017,Automatic,Diesel,14511,145,54.3,2.0,17500
12708,1,4,2020,Semi-Auto,Hybrid,1500,135,156.9,2.0,33980
260,0,12,2019,Automatic,Petrol,10,145,40.4,2.0,29485
20297,1,0,2019,Manual,Petrol,10374,145,53.3,1.5,15199
47804,3,53,2017,Semi-Auto,Petrol,4076,145,60.1,1.2,13495
52692,3,19,2016,Manual,Petrol,18600,125,51.4,1.2,11462
6608,0,12,2019,Automatic,Petrol,2500,145,37.7,2.0,31245
47865,3,53,2017,Manual,Diesel,30324,145,74.3,1.4,9490
37384,2,33,2015,Manual,Diesel,45045,0,74.3,1.5,9199
4351,0,8,2018,Manual,Diesel,37074,145,76.4,1.6,12495
13639,1,1,2017,Semi-Auto,Diesel,38576,145,68.9,1.5,14998
38883,2,33,2015,Manual,Petrol,53844,20,60.1,1.0,6494
8310,0,11,2016,Manual,Diesel,98791,20,70.6,2.0,10199
54206,3,16,2019,Automatic,Diesel,10000,260,33.6,3.0,35995
